,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1101,AL,DIESEL,07/2012,1.7456140350877194
1102,AL,DIESEL,07/2013,2.0
1103,AL,DIESEL,07/2014,2.0
1104,AL,DIESEL,07/2015,2.0963855421686746
1105,AL,DIESEL,07/2016,2.6153846153846154
1106,AL,DIESEL,07/2017,2.861111111111111
1107,AL,DIESEL,07/2018,3.0
1108,AL,DIESEL,07/2019,3.0303030303030303
1109,AL,DIESEL,07/2020,3.0
1110,AL,DIESEL,07/2021,3.9375
1111,AL,DIESEL,07/2022,5.733333333333333
1112,AL,DIESEL,07/2023,5.342857142857143
1113,AL,DIESEL,07/2024,5.705882352941177
1114,AL,DIESEL,08/2004,1.0
1115,AL,DIESEL,08/2005,1.0
1116,AL,DIESEL,08/2006,1.0
1117,AL,DIESEL,08/2007,1.0
1118,AL,DIESEL,08/2008,1.6025641025641026
1119,AL,DIESEL,08/2009,1.6028368794326242
1120,AL,DIESEL,08/2010,1.4137931034482758
1121,AL,DIESEL,08/2011,1.6242774566473988
1122,AL,DIESEL,08/2012,1.75
1123,AL,DIESEL,08/2013,2.0
1124,AL,DIESEL,08/2014,2.0
1125,AL,DIESEL,08/2015,2.0125
1126,AL,DIESEL,08/2016,2.4578313253012047
1127,AL,DIESEL,08/2017,2.7169811320754715
1128,AL,DIESEL,08/2018,3.0
1129,AL,DIESEL,08/2019,3.1333333333333333
1130,AL,DIESEL,08/2020,2.863636363636364
1131,AL,DIESEL,08/2021,4.457142857142857
1132,AL,DIESEL,08/2022,6.558139534883721
1133,AL,DIESEL,08/2023,5.3023255813953485
1134,AL,DIESEL,08/2024,5.25
1135,AL,DIESEL,09/2004,1.0
1136,AL,DIESEL,09/2005,1.0
1137,AL,DIESEL,09/2006,1.0
1138,AL,DIESEL,09/2007,1.0
1139,AL,DIESEL,09/2008,1.6666666666666667
1140,AL,DIESEL,09/2009,1.8125
1141,AL,DIESEL,09/2010,1.3835616438356164
1142,AL,DIESEL,09/2011,1.4230769230769231
1143,AL,DIESEL,09/2012,1.5890410958904109
1144,AL,DIESEL,09/2013,2.0
1145,AL,DIESEL,09/2014,2.0
1146,AL,DIESEL,09/2015,2.0277777777777777
1147,AL,DIESEL,09/2016,2.6153846153846154
1148,AL,DIESEL,09/2017,2.764044943820225
1149,AL,DIESEL,09/2018,3.0
1150,AL,DIESEL,09/2019,3.1333333333333333
1151,AL,DIESEL,09/2020,2.9322033898305087
1152,AL,DIESEL,09/2021,4.25
1153,AL,DIESEL,09/2022,6.407407407407407
1154,AL,DIESEL,09/2023,5.636363636363637
1155,AL,DIESEL,09/2024,5.730769230769231
1156,AL,DIESEL,10/2004,1.0
1157,AL,DIESEL,10/2005,1.0
1158,AL,DIESEL,10/2006,1.0
1159,AL,DIESEL,10/2007,1.0
1160,AL,DIESEL,10/2008,1.7835820895522387
1161,AL,DIESEL,10/2009,1.681372549019608
1162,AL,DIESEL,10/2010,1.4130434782608696
1163,AL,DIESEL,10/2011,1.5833333333333333
1164,AL,DIESEL,10/2012,1.505952380952381
1165,AL,DIESEL,10/2013,2.0
1166,AL,DIESEL,10/2014,2.0
1167,AL,DIESEL,10/2015,2.007575757575758
1168,AL,DIESEL,10/2016,2.671232876712329
1169,AL,DIESEL,10/2017,2.6842105263157894
1170,AL,DIESEL,10/2018,3.045751633986928
1171,AL,DIESEL,10/2019,3.033333333333333
1172,AL,DIESEL,10/2020,3.0
1173,AL,DIESEL,10/2021,4.105263157894737
1174,AL,DIESEL,10/2022,5.882352941176471
1175,AL,DIESEL,10/2023,5.9375
1176,AL,DIESEL,10/2024,5.571428571428571
1177,AL,DIESEL,11/2004,1.0
1178,AL,DIESEL,11/2005,1.0
1179,AL,DIESEL,11/2006,1.0
1180,AL,DIESEL,11/2007,1.0
1181,AL,DIESEL,11/2008,1.507936507936508
1182,AL,DIESEL,11/2009,1.5211267605633805
1183,AL,DIESEL,11/2010,1.44375
1184,AL,DIESEL,11/2011,1.4682926829268292
1185,AL,DIESEL,11/2012,1.8392857142857144
1186,AL,DIESEL,11/2013,2.0
1187,AL,DIESEL,11/2014,2.0
1188,AL,DIESEL,11/2015,2.02247191011236
1189,AL,DIESEL,11/2016,2.380952380952381
1190,AL,DIESEL,11/2017,2.5416666666666665
1191,AL,DIESEL,11/2018,3.0
1192,AL,DIESEL,11/2019,3.064516129032258
1193,AL,DIESEL,11/2020,3.146067415730337
1194,AL,DIESEL,11/2021,4.0
1195,AL,DIESEL,11/2022,6.348484848484849
1196,AL,DIESEL,11/2023,5.25
1197,AL,DIESEL,11/2024,5.653846153846154
1198,AL,DIESEL,12/2004,1.0
1199,AL,DIESEL,12/2005,1.0
1200,AL,DIESEL,12/2006,1.0
1201,AL,DIESEL,12/2007,1.0
1202,AL,DIESEL,12/2008,1.6444444444444444
1203,AL,DIESEL,12/2009,2.0
1204,AL,DIESEL,12/2010,1.2635658914728682
1205,AL,DIESEL,12/2011,1.1506849315068493
1206,AL,DIESEL,12/2012,1.7543103448275863
1207,AL,DIESEL,12/2013,2.0
1208,AL,DIESEL,12/2014,2.0
1209,AL,DIESEL,12/2015,2.0
1210,AL,DIESEL,12/2016,2.584
1211,AL,DIESEL,12/2017,2.76
1212,AL,DIESEL,12/2018,3.0825688073394497
1213,AL,DIESEL,12/2019,3.05
1214,AL,DIESEL,12/2020,3.0
1215,AL,DIESEL,12/2021,4.052631578947368
1216,AL,DIESEL,12/2022,6.590909090909091
1217,AL,DIESEL,12/2023,5.133333333333334
1218,AL,DIESEL,12/2024,5.774193548387097
1219,AL,DIESEL,<NA>/<NA>,1.931295926050944
2187,AM,DIESEL,01/2004,1.0
2188,AM,DIESEL,01/2005,1.1408450704225352
2189,AM,DIESEL,01/2006,1.399103139013453
2190,AM,DIESEL,01/2007,1.4878048780487805
2191,AM,DIESEL,01/2008,1.8533653846153848
2192,AM,DIESEL,01/2009,1.972413793103448
2193,AM,DIESEL,01/2010,1.955719557195572
2194,AM,DIESEL,01/2011,2.0
2195,AM,DIESEL,01/2012,1.9912280701754383
2196,AM,DIESEL,01/2013,2.0
2197,AM,DIESEL,01/2014,2.0707070707070705
2198,AM,DIESEL,01/2015,2.3777777777777778
2199,AM,DIESEL,01/2016,2.951219512195122
2200,AM,DIESEL,01/2017,2.984848484848485
2201,AM,DIESEL,01/2018,3.0
2202,AM,DIESEL,01/2019,3.3529411764705883
2203,AM,DIESEL,01/2020,3.15625
2204,AM,DIESEL,01/2021,4.613636363636363
2205,AM,DIESEL,01/2022,6.921052631578948
2206,AM,DIESEL,01/2023,4.590909090909091
2207,AM,DIESEL,01/2024,5.909090909090909
2208,AM,DIESEL,02/2004,1.0
2209,AM,DIESEL,02/2005,1.0
2210,AM,DIESEL,02/2006,1.4242424242424243
2211,AM,DIESEL,02/2007,1.4042553191489362
2212,AM,DIESEL,02/2008,1.880184331797235
2213,AM,DIESEL,02/2009,2.0
2214,AM,DIESEL,02/2010,2.0
2215,AM,DIESEL,02/2011,1.9915966386554624
2216,AM,DIESEL,02/2012,1.9738805970149251
2217,AM,DIESEL,02/2013,2.0
2218,AM,DIESEL,02/2014,2.0
2219,AM,DIESEL,02/2015,2.207547169811321
2220,AM,DIESEL,02/2016,2.955223880597015
2221,AM,DIESEL,02/2017,2.8860759493670884
2222,AM,DIESEL,02/2018,3.18
2223,AM,DIESEL,02/2019,3.2525252525252526
2224,AM,DIESEL,02/2020,3.0
2225,AM,DIESEL,02/2021,4.121212121212121
2226,AM,DIESEL,02/2022,6.211538461538462
2227,AM,DIESEL,02/2023,5.607142857142857
2228,AM,DIESEL,02/2024,5.666666666666667
2229,AM,DIESEL,03/2004,1.0
2230,AM,DIESEL,03/2005,1.0949367088607596
2231,AM,DIESEL,03/2006,1.4031531531531531
2232,AM,DIESEL,03/2007,1.3778625954198471
2233,AM,DIESEL,03/2008,1.7938144329896908
2234,AM,DIESEL,03/2009,1.976744186046512
2235,AM,DIESEL,03/2010,1.9661835748792271
2236,AM,DIESEL,03/2011,1.9855072463768115
2237,AM,DIESEL,03/2012,1.9962686567164176
2238,AM,DIESEL,03/2013,2.0
2239,AM,DIESEL,03/2014,2.0050251256281406
2240,AM,DIESEL,03/2015,2.2789115646258504
2241,AM,DIESEL,03/2016,3.0
2242,AM,DIESEL,03/2017,2.772727272727273
2243,AM,DIESEL,03/2018,3.0
2244,AM,DIESEL,03/2019,3.15
2245,AM,DIESEL,03/2020,3.29
2246,AM,DIESEL,03/2021,3.6140350877192975
2247,AM,DIESEL,03/2022,6.0
2248,AM,DIESEL,03/2023,5.66
2249,AM,DIESEL,03/2024,5.4
2250,AM,DIESEL,04/2004,1.0
2251,AM,DIESEL,04/2005,1.0934065934065933
2252,AM,DIESEL,04/2006,1.3615384615384616
